"","date","volume","high","low","open","close"
"1",2023-03-01 14:30:00,6551910,250.929992675781,247.360000610352,250.759994506836,247.660003662109
"2",2023-03-01 15:30:00,3275548,249.259994506836,246.570007324219,247.669998168945,247.369995117188
"3",2023-03-01 16:30:00,2290947,248.639999389648,247.220092773438,247.380004882812,247.789901733398
"4",2023-03-01 17:30:00,2137842,248.399993896484,247.419998168945,247.820007324219,247.45329284668
"5",2023-03-01 18:30:00,1747907,247.580001831055,246.460006713867,247.449996948242,246.519897460938
"6",2023-03-01 19:30:00,2316855,246.910003662109,246.210006713867,246.509994506836,246.279998779297
"7",2023-03-01 20:30:00,3285489,246.899993896484,245.789993286133,246.274993896484,246.240005493164
"8",2023-03-02 14:30:00,5988038,247.820007324219,245.610000610352,246.550003051758,247.604995727539
"9",2023-03-02 15:30:00,2571615,247.910003662109,246.75,247.610000610352,246.929992675781
"10",2023-03-02 16:30:00,1593202,247.600006103516,246.600006103516,246.940002441406,247.259994506836
"11",2023-03-02 17:30:00,1464633,247.649993896484,246.860000610352,247.259994506836,247.134994506836
"12",2023-03-02 18:30:00,3109678,250.729995727539,247.070007324219,247.130004882812,250.619995117188
"13",2023-03-02 19:30:00,2497898,250.839996337891,249.740005493164,250.679992675781,250.580001831055
"14",2023-03-02 20:30:00,2924549,251.399993896484,250.440002441406,250.589996337891,251.110000610352
"15",2023-03-03 14:30:00,5476810,255.25,251.389999389648,252.190002441406,255.100006103516
"16",2023-03-03 15:30:00,2540013,255.130004882812,253.330001831055,255.100006103516,253.744995117188
"17",2023-03-03 16:30:00,2202392,254.029998779297,253.25,253.759994506836,253.940002441406
"18",2023-03-03 17:30:00,1858632,255.419998168945,253.690002441406,253.940002441406,255.050003051758
"19",2023-03-03 18:30:00,1526905,255.449996948242,254.644302368164,255.050003051758,255.39990234375
"20",2023-03-03 19:30:00,3047605,255.619995117188,254.425003051758,255.389999389648,254.70979309082
"21",2023-03-03 20:30:00,3058043,255.419998168945,254.630004882812,254.699996948242,255.320007324219
"22",2023-03-06 14:30:00,4416357,258.779998779297,255.979995727539,256.424987792969,258.629302978516
"23",2023-03-06 15:30:00,3314707,260.119995117188,258.660003662109,258.670013427734,259.480010986328
"24",2023-03-06 16:30:00,1915421,259.829986572266,258.570007324219,259.480010986328,258.570007324219
"25",2023-03-06 17:30:00,2274838,258.700012207031,257.559997558594,258.559997558594,258.320007324219
"26",2023-03-06 18:30:00,1588577,258.459991455078,257.760009765625,258.309997558594,257.997100830078
"27",2023-03-06 19:30:00,2123071,258.515014648438,256.880004882812,257.989990234375,256.980010986328
"28",2023-03-06 20:30:00,2397462,257.510009765625,256.660003662109,256.980010986328,256.899993896484
"29",2023-03-07 14:30:00,4830906,257.640014648438,254.039993286133,256.299987792969,254.809799194336
"30",2023-03-07 15:30:00,2828148,256.424987792969,254.550003051758,254.849700927734,254.600006103516
"31",2023-03-07 16:30:00,2101241,256.339996337891,254.509994506836,254.600006103516,255.720001220703
"32",2023-03-07 17:30:00,1845964,256.079986572266,254.490005493164,255.699996948242,255.067398071289
"33",2023-03-07 18:30:00,2006004,255.190002441406,254.070007324219,255.050003051758,254.125
"34",2023-03-07 19:30:00,1840181,254.369995117188,253.389999389648,254.119995117188,253.580001831055
"35",2023-03-07 20:30:00,2472223,254.380004882812,253.509994506836,253.580001831055,254.199996948242
"36",2023-03-08 14:30:00,4761478,254.541702270508,250.809997558594,254.039993286133,252.020004272461
"37",2023-03-08 15:30:00,2136213,253.339996337891,251.699996948242,252.039993286133,252.380004882812
"38",2023-03-08 16:30:00,1850857,253.89990234375,251.559997558594,252.395004272461,252.429992675781
"39",2023-03-08 17:30:00,1450451,253,251.789993286133,252.419998168945,252.029998779297
"40",2023-03-08 18:30:00,1332097,253.009994506836,251.449996948242,252.009994506836,253
"41",2023-03-08 19:30:00,1545548,253.339996337891,252.009994506836,253,252.300003051758
"42",2023-03-08 20:30:00,1964332,253.960006713867,252.210006713867,252.279998779297,253.770004272461
"43",2023-03-09 14:30:00,5402325,258.959991455078,255.399993896484,255.820007324219,258.559997558594
"44",2023-03-09 15:30:00,3112323,259.559997558594,257.670013427734,258.570007324219,257.799987792969
"45",2023-03-09 16:30:00,2422019,259,257.140014648438,257.799987792969,257.829986572266
"46",2023-03-09 17:30:00,2328057,257.940002441406,254.899993896484,257.839996337891,255.250106811523
"47",2023-03-09 18:30:00,2818377,255.256607055664,253.509994506836,255.25,253.759994506836
"48",2023-03-09 19:30:00,3123652,254.235000610352,251.580001831055,253.75,251.789993286133
"49",2023-03-09 20:30:00,3372737,253.410003662109,251.600006103516,251.820007324219,252.259994506836
"50",2023-03-10 14:30:00,5934220,251.850006103516,247.770004272461,251.080001831055,249.289993286133
"51",2023-03-10 15:30:00,4014256,252.395004272461,249.264999389648,249.357192993164,252.235000610352
"52",2023-03-10 16:30:00,2925766,252.789993286133,250.050003051758,252.199996948242,250.410003662109
"53",2023-03-10 17:30:00,2213902,251.169998168945,248.759994506836,250.389999389648,248.919998168945
"54",2023-03-10 18:30:00,2715386,249.25,247.770004272461,248.860000610352,248.039993286133
"55",2023-03-10 19:30:00,3253375,250.100006103516,247.899993896484,248,248.960006713867
"56",2023-03-10 20:30:00,2687087,249.070007324219,247.600006103516,248.929992675781,248.600006103516
"57",2023-03-13 13:30:00,6804954,252.070007324219,245.729995727539,247.399993896484,251.089996337891
"58",2023-03-13 14:30:00,5498974,256.059997558594,250.919998168945,251.100006103516,255.869995117188
"59",2023-03-13 15:30:00,3508053,256.790008544922,254.669998168945,255.839996337891,255.75
"60",2023-03-13 16:30:00,2542011,256.600006103516,254.380004882812,255.839996337891,255.009994506836
"61",2023-03-13 17:30:00,2877950,257.760009765625,254.279998779297,254.990005493164,256.910003662109
"62",2023-03-13 18:30:00,3431942,257.910003662109,254.779998779297,256.915008544922,255.289993286133
"63",2023-03-13 19:30:00,3874858,256.700012207031,253.779998779297,255.199996948242,253.919998168945
"64",2023-03-14 13:30:00,5922786,258.489990234375,255.860000610352,256.75,258.029998779297
"65",2023-03-14 14:30:00,3915235,259.970001220703,257.579986572266,257.980010986328,259.809997558594
"66",2023-03-14 15:30:00,3280252,260.329986572266,259.070007324219,259.820007324219,259.769989013672
"67",2023-03-14 16:30:00,2973916,260.175415039062,258.010009765625,259.779998779297,258.959991455078
"68",2023-03-14 17:30:00,2958459,259.309997558594,257.640014648438,258.964996337891,258.970001220703
"69",2023-03-14 18:30:00,2799369,259.420013427734,257.380004882812,258.980010986328,258.265014648438
"70",2023-03-14 19:30:00,4621343,261.070007324219,257.964996337891,258.263610839844,260.575012207031
"71",2023-03-15 13:30:00,10168278,264.649993896484,259.209991455078,259.980010986328,262.380004882812
"72",2023-03-15 14:30:00,6398419,264.880004882812,261.75,262.329986572266,263.799987792969
"73",2023-03-15 15:30:00,4729129,264.5,261.420013427734,263.790008544922,261.950012207031
"74",2023-03-15 16:30:00,3849821,264.410003662109,261.160003662109,261.940002441406,264.130004882812
"75",2023-03-15 17:30:00,4007770,266.299987792969,262.899993896484,264.119995117188,265.049987792969
"76",2023-03-15 18:30:00,4793166,266.480010986328,264.619995117188,265.119995117188,265.434997558594
"77",2023-03-15 19:30:00,4575529,265.679901123047,263.730010986328,265.429992675781,265.470001220703
"78",2023-03-16 13:30:00,6309099,265.399993896484,263.429992675781,265.204986572266,264.005004882812
"79",2023-03-16 14:30:00,7794024,270.260009765625,263.279998779297,264,270.230010986328
"80",2023-03-16 15:30:00,10611256,275.399993896484,270.130004882812,270.230010986328,275.359985351562
"81",2023-03-16 16:30:00,6487839,276.519989013672,274.209991455078,275.359985351562,274.444091796875
"82",2023-03-16 17:30:00,4577246,276,274.079986572266,274.459991455078,275.070007324219
"83",2023-03-16 18:30:00,4916774,276.559997558594,274.230010986328,275.075012207031,276.279998779297
"84",2023-03-16 19:30:00,5759036,276.480010986328,275.299987792969,276.285003662109,276.220001220703
"85",2023-03-17 13:30:00,22759763,283.329986572266,277.390014648438,278.260009765625,282.230010986328
"86",2023-03-17 14:30:00,7817199,282.75,276.950012207031,282.230010986328,277.522888183594
"87",2023-03-17 15:30:00,4825699,278.420013427734,276.320098876953,277.540008544922,277.739990234375
"88",2023-03-17 16:30:00,4429853,280.869995117188,277.755706787109,277.769989013672,279.989990234375
"89",2023-03-17 17:30:00,4129482,281.209991455078,278.190002441406,280.015014648438,278.279998779297
"90",2023-03-17 18:30:00,4892881,279.519989013672,276.890014648438,278.290008544922,279.079986572266
"91",2023-03-17 19:30:00,5088590,279.429992675781,277.390014648438,279.049987792969,279.429992675781
"92",2023-03-20 13:30:00,10987227,277.359985351562,271.170013427734,277.359985351562,271.579986572266
"93",2023-03-20 14:30:00,7454553,273.529998779297,269.850006103516,271.559997558594,273.5
"94",2023-03-20 15:30:00,4403495,273.830902099609,269.920013427734,273.489990234375,271.149993896484
"95",2023-03-20 16:30:00,3144175,271.489990234375,270.600006103516,271.130004882812,271.070007324219
"96",2023-03-20 17:30:00,4332322,271.510009765625,270.839996337891,271.070007324219,271.089996337891
"97",2023-03-20 18:30:00,3343046,271.290008544922,270.269989013672,271.100006103516,270.679992675781
"98",2023-03-20 19:30:00,4111173,272.239990234375,270.299987792969,270.660003662109,272.220001220703
"99",2023-03-21 13:30:00,7207685,275,270.170013427734,274.880004882812,270.359985351562
"100",2023-03-21 14:30:00,4434399,271.5,269.519104003906,270.364990234375,270.679992675781
"101",2023-03-21 15:30:00,3446667,271.769989013672,269.679992675781,270.679992675781,271.510009765625
"102",2023-03-21 16:30:00,2709712,272.790008544922,271.179992675781,271.519989013672,271.530090332031
"103",2023-03-21 17:30:00,3567633,271.910003662109,270.940002441406,271.540008544922,271.619995117188
"104",2023-03-21 18:30:00,2600940,273.059997558594,271.261810302734,271.640014648438,272.959991455078
"105",2023-03-21 19:30:00,3419048,273.839996337891,272.709991455078,272.970001220703,273.790008544922
"106",2023-03-22 13:30:00,6327382,277.149993896484,272.619995117188,273.399993896484,276.929992675781
"107",2023-03-22 14:30:00,3681691,277.299987792969,275.570007324219,276.959991455078,276.239990234375
"108",2023-03-22 15:30:00,3373092,278.260009765625,275.850006103516,276.239990234375,275.85009765625
"109",2023-03-22 16:30:00,1790997,277.149993896484,275.764007568359,275.850006103516,277.049987792969
"110",2023-03-22 17:30:00,4155889,279.989990234375,276.790008544922,277.079986572266,278.929992675781
"111",2023-03-22 18:30:00,6493823,281.040008544922,274.913299560547,278.959991455078,277.657897949219
"112",2023-03-22 19:30:00,4760780,277.820007324219,272.179992675781,277.644989013672,272.269989013672
"113",2023-03-23 13:30:00,6348693,278.609985351562,275.339996337891,278.079986572266,277.898193359375
"114",2023-03-23 14:30:00,4814235,280.980010986328,277.5,277.890014648438,280.065002441406
"115",2023-03-23 15:30:00,3413526,281.059997558594,279.589996337891,280.065002441406,280.480010986328
"116",2023-03-23 16:30:00,3525020,280.679992675781,278.863800048828,280.470001220703,279.459991455078
"117",2023-03-23 17:30:00,3550983,279.929992675781,276.745208740234,279.480010986328,276.745208740234
"118",2023-03-23 18:30:00,5581292,278.799987792969,275.200012207031,276.760009765625,276.825012207031
"119",2023-03-23 19:30:00,4671078,279.049987792969,276.350006103516,276.779998779297,277.630004882812
"120",2023-03-24 13:30:00,5683198,278.260009765625,275.279998779297,277.339996337891,277.959991455078
"121",2023-03-24 14:30:00,4551751,279.709991455078,276.959991455078,277.959991455078,277.25
"122",2023-03-24 15:30:00,3374472,279.769989013672,276.715789794922,277.25,277.739990234375
"123",2023-03-24 16:30:00,2559237,278.739990234375,277.519989013672,277.760009765625,278.5
